Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt,Rndrng_Prvdr_Gndr,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Drug_Ind,Place_Of_Srvc,Cluster
141.0,69.066923077,55.326923077,56.43,1,1,0,1,0
276.0,90.319291667,64.67125,64.96475,1,1,0,0,0
75.69999999999999,24.039999999999992,19.2372,19.8112,1,1,0,0,0
2451.6266667,55.587333333,55.587333333,56.914,0,1,0,1,1
3.0,1.123020527899996,0.8973216030999964,0.9207233627000022,1,1,1,0,0
106.82352940999999,71.520941176,56.990941176,60.41,1,1,0,1,0
692.36363636,135.53666667,108.57272727,106.44878788,1,1,0,1,1
219.68653846,123.56211538,89.113269231,92.543461538,0,1,0,0,0
33.0,2.2083870967999957,2.2083870967999957,2.2099999999999937,0,1,0,0,0
337.02666667,332.3375,266.2275,251.51,1,1,0,0,1
75.81439024399998,41.908536585,41.908536585,41.649512195,0,1,0,0,0
40.0,38.026,38.026,39.2,0,1,0,0,0
85.0,37.619150943,23.706509433999997,23.441226415000003,0,1,0,0,0
242.0,62.743333333,50.264,48.290666667,0,1,0,1,0
65.0,40.584529915,29.926324785999995,29.116239316000005,1,1,0,0,0
140.0,74.13369697,60.115414141,56.878383838,1,1,0,1,0
184.0,90.7178125,80.9634375,74.8703125,1,1,0,0,0
200.0,74.509952153,39.741722488,55.563684211,1,1,0,0,0
354.0,138.89536585,95.88097561,91.691707317,0,1,0,1,0
318.0,100.24067797,78.708983051,80.120847458,1,1,0,1,0
86.0,38.836842105,30.996842105,30.39,0,1,0,1,0
32.45999999999998,13.926428571000002,10.352857142999994,10.621428570999996,1,1,0,0,0
276.67857143,105.15071429,66.33797619,69.206071429,0,1,0,0,0
2771.6123333,101.68933333,81.368666667,81.2,0,1,0,1,1
23.0,8.072222222199997,8.072222222199997,8.010000000000005,0,1,0,0,0
149.99999999999997,103.87391304,72.111304348,71.909347826,1,1,0,1,0
693.0,70.469444444,53.143888889,47.147222221999996,1,1,0,0,0
216.0,46.25121951199999,36.891707317,35.057560976,0,1,0,0,0
200.75812274,122.90032491,93.906425993,98.013068592,1,1,0,0,0
28.0,14.442173913000005,9.555217391300005,9.436521739100002,1,1,0,0,0
291.0,106.54928571,78.975,80.600714286,1,1,0,0,0
500.605,108.69033333,86.574944444,80.080333333,1,1,0,1,0
319.0,199.30684211,155.42736842,160.37210526,1,1,0,0,1
52.391076672,21.189657423,16.903099511,16.803409462000005,1,1,1,0,0
1523.35,191.02890909,170.16640909,156.03454545,1,1,0,1,1
250.0,105.77625,84.3175,80.3095,1,1,0,1,0
182.25,71.11146789,54.110733945,53.272683486,0,1,0,1,0
50.877777777999995,8.7283333333,6.829222222200002,6.629333333299996,1,1,0,1,0
297.06976744,154.43534884,116.17488372,108.24069767,0,1,0,0,1
99.0,35.718095238,28.498571428999995,26.042380952000002,0,1,0,0,0
492.0,190.15149351,143.5575974,146.2637013,1,1,0,1,1
430.58,177.32275862,115.79724138,120.37655172,1,1,0,1,1
25.0,6.614115226299987,6.614115226300001,6.570000000000007,1,1,0,0,0
65.0,44.020515464,34.063402062,34.284123711,1,1,0,0,0
36.0,13.203195875999995,13.203195876000002,13.122164947999998,0,1,0,0,0
169.41176471,85.438117647,61.391764706,55.572352941,0,1,0,0,0
60.005714286,37.358095238,37.358095238,39.2,1,1,0,0,0
216.14358974,105.28871795,65.842820513,61.449230769,0,1,0,0,0
173.19653179,117.94809249,77.234508671,87.208612717,1,1,0,0,0
235.0,54.919166667,43.899166667,40.16,0,1,0,1,0
447.0,173.63630923,122.58374065,128.13428928,1,1,0,0,1
52.70422535199998,27.330352113000004,19.441338028000004,19.307957746,0,1,0,0,0
228.95133333,104.566,72.473333333,68.657333333,1,1,0,1,0
212.75,23.052638889000008,15.348749999999995,14.689583333000002,1,1,0,1,0
203.0,111.99438114,83.12870334,83.734459725,0,1,0,0,0
70.0,6.849999999999994,5.459999999999994,5.540000000000006,0,1,0,1,0
80.0,33.38249999999999,21.583749999999995,21.923125,1,1,0,0,0
35.0,13.515679011999993,13.515679011999993,13.458024690999991,1,1,0,0,0
273.32413793,90.678965517,67.612758621,67.305862069,1,1,0,0,0
218.0,91.394705882,39.244705882,41.806470588,0,1,0,0,0
140.0,68.333846154,45.925384615,41.829230769,0,1,0,0,0
180.81900452,90.332443439,64.519638009,64.709276018,1,1,0,0,0
44.44,23.961515152000004,19.037575758000003,18.377272727000012,1,1,0,0,0
635.67361111,170.56361111,128.17833333,124.46583333,0,1,0,1,1
308.0,155.15056604,95.329056604,105.76207547,1,1,0,0,0
194.74275726,111.61029024,89.053126649,88.583746702,0,1,0,0,0
183.75,123.27,78.881428571,71.160357143,1,1,0,0,0
100.0,99.057454545,63.464727273,105.49272727,0,1,0,0,0
387.0,103.718,82.998,86.48,0,1,0,0,0
210.0,110.80782609,80.757536232,82.007391304,1,1,0,0,0
906.4057142899999,271.59428571,197.39642857,156.34928571,1,1,0,0,1
306.69589041,31.533835616000005,19.257808218999998,20.91739726,1,1,0,0,0
35.0,11.215000000000003,7.937222222200006,7.715555555600005,1,1,0,1,0
76.44230769199999,21.212980768999984,15.852019231000007,15.931153846,0,1,0,0,0
180.0,92.8064,59.5248,61.6072,1,1,0,0,0
77.0,48.4216,48.4216,47.85,0,1,0,0,0
184.57746479,28.212535211000002,20.702535210999997,19.942957746000005,1,1,0,1,0
29.0,2.228571428600006,2.228571428600006,2.2099999999999937,1,1,0,0,0
95.0,30.490555556000004,24.420555555999996,24.42,0,1,0,1,0
411.66666667,62.375,49.845,46.4925,1,1,0,1,0
430.03,135.82660377,104.25622642,108.86283019,1,1,0,0,1
1500.0,572.7415068499998,446.71561644,414.26972603,1,1,0,1,1
132.0,38.143684211,22.606842105,23.518421052999997,0,1,0,0,0
333.0,125.06375,99.78375,103.873,1,1,0,1,0
380.0,173.33892857,134.015,128.7025,1,1,0,0,1
700.0,160.01555556,127.77555556,113.41,1,1,0,1,1
860.2,278.7402439,278.7402439,278.04756098,1,1,1,0,1
30.0,6.429541284400003,6.429541284400003,6.376911315000001,1,1,0,0,0
215.0,169.5683871,119.89870968,129.42612903,1,1,0,0,1
1210.0,120.74608696,94.999130435,84.735217391,0,1,0,1,1
220.0,116.60923077,93.147692308,90.684615385,1,1,0,0,0
350.0,106.32692308,84.929230769,78.806153846,1,1,0,1,0
72.0,27.796999999999997,15.608500000000006,15.46349999999999,1,1,0,0,0
443.66964286,184.31830357,140.71401786,137.48857143,1,1,0,0,1
464.0,190.46,152.27,140.27,1,1,0,1,1
320.0,132.19086721,93.720948509,90.841626016,1,1,0,0,0
108.45999999999998,50.274642856999996,39.483571429,37.606964286,1,1,0,0,0
71.59090909100001,40.600454545,26.562272727,26.440909091,0,1,0,0,0
52.0,13.882666666999995,8.14,8.520666666699995,0,1,0,0,0
338.0,164.08588957,126.82677914,111.42656442,1,1,0,1,1
98.18181818199997,36.702424242,36.702424242,39.2,0,1,0,0,0
289.0,134.6,107.77,110.42,0,1,0,0,0
350.0,107.29041667,78.955,64.008958333,1,1,0,0,0
501.28787879,124.17,84.45030303,89.98030303,1,1,0,0,0
78.48000000000002,52.11,28.6456,29.9932,0,1,0,0,0
511.292,203.57616667,145.815,139.653,1,1,0,1,1
791.0,85.01173913,61.980869565,59.74,1,1,0,0,0
311.53846154,44.165769231,32.324615385,34.258076923,1,1,0,0,0
27.388888888999986,8.400000000000006,5.956666666700002,6.0466666667000055,1,1,0,1,0
46.0,16.162142856999992,16.162142856999992,15.969999999999999,1,1,0,0,0
494.0,298.6026785700001,231.62553571,214.32607143,1,1,0,0,1
119.84797297,71.104493243,53.727871622,58.672736486,1,1,0,0,0
269.0,146.61410959,79.857260274,76.982876712,1,1,0,0,0
37.88799999999998,9.387200000000007,7.2376000000000005,7.037199999999999,0,1,0,1,0
113.06666667000002,46.355666667,23.349000000000004,24.706666667,1,1,0,0,0
208.02,64.066818182,47.407727273,45.996136363999995,1,1,0,1,0
325.0,23.868888889000004,19.088888889000003,19.260000000000005,1,1,0,1,0
137.87142857,53.281142857,42.072428571,39.765142857,1,1,0,1,0
245.88888888999998,95.41,76.17,77.59,1,1,0,1,0
670.0,102.05272727,81.672727273,82.48,0,1,0,1,0
417.5,168.49681818,130.79727273,128.39681818,1,1,0,1,1
550.0,181.10318681,144.44010989,140.27,1,1,0,1,1
2950.0,202.68586207,144.98206897,152.60896552,0,1,0,0,1
255.0,251.3106383,200.3106383,199.92,0,1,0,0,1
261.0,51.897142857,41.422857143,29.842857143000003,0,1,0,1,0
228.0,150.10136364,120.22136364,120.46,1,1,0,1,1
308.56714286,91.080714286,67.887142857,73.915,0,1,0,1,0
109.0,60.518333333,45.063452381000005,40.830238095,1,1,0,1,0
40.0,14.14,11.310000000000002,11.93999999999999,1,1,0,0,0
10.0,2.229166666699996,2.229166666699996,2.2099999999999937,0,1,0,0,0
688.0,228.72815789,175.50859649,197.98280702,1,1,0,0,1
200.0,114.54169231,90.755076923,79.862102564,0,1,0,0,0
297.37142857,165.48771429,132.81257143,116.13314286,1,1,0,1,1
205.0,114.85254902,88.498431373,83.936470588,0,1,0,0,0
246.0,177.30866667,141.65866667,145.42,1,1,0,1,1
46.0,10.861333333000005,6.379333333299996,6.426666666700001,1,1,0,1,0
346.0,115.29078652,61.870898876,42.236853933,0,1,0,0,0
149.99999999999997,124.49666667,124.49666667,129.89,1,1,0,0,0
135.00000000000003,46.221666667,36.881666667,35.01,1,1,0,0,0
85.0,60.206351351,46.53979729699999,46.048648649,0,1,0,1,0
837.15789474,80.748947368,64.491578947,64.817368421,0,1,0,1,0
683.0,187.77608696,148.93391304,154.2526087,1,1,0,1,1
135.00000000000003,50.425,40.365,42.05,1,1,0,0,0
375.0,103.45363636,75.034545455,74.0,1,1,0,1,0
259.0,105.72904762,76.623809524,71.291428571,1,1,0,1,0
75.0,11.003478261000012,8.404347826100008,8.6582608696,1,1,0,1,0
221.76,110.75545455,88.575454545,87.9,1,1,0,0,0
39.78000000000003,27.28,27.28,16.619999999999997,0,1,0,0,0
236.28,58.913333333,47.103333333,42.06,0,1,0,1,0
903.2649999999999,240.63676471,186.70441176,156.40205882,1,1,0,0,1
203.92366412,40.688625954,28.325572519000005,30.799923664000005,0,1,0,0,0
166.0,34.701818182,27.644545455,25.770909091,1,1,0,1,0
36.0,13.184545455000006,13.184545454999999,13.122929292999999,1,1,0,0,0
171.0,34.98875,22.888125000000002,24.393749999999997,0,1,0,0,0
40.0,15.802181817999994,15.802181818000001,15.570000000000007,0,1,0,0,0
0.4900000000000091,0.12156053180000015,0.09564030789999833,0.09509447169999419,1,1,1,0,0
42.13928571399998,25.412071429000008,20.244571429000004,19.325714285999993,1,1,0,0,0
40.0,16.290113636,12.700795454999998,11.131136363999993,1,1,0,0,0
217.0,95.942716895,75.627968037,79.428150685,1,1,0,1,0
64.076923077,17.622307691999993,14.109230769,14.071538462000007,1,1,0,0,0
393.21178947,83.012842105,64.841684211,54.713368421,0,1,0,1,0
276.87837838,67.024054054,51.681081081,54.14222973,1,1,0,1,0
707.59176471,69.489509804,55.22,56.447941176,1,1,0,1,0
123.07142857,37.33,29.799999999999997,31.47,1,1,0,0,0
72.520392157,34.456601307,23.147973856,23.779542484000004,1,1,0,0,0
356.0,33.753846154,26.679230769,26.811923077000003,0,1,0,1,0
54.0,13.341351351000014,6.6151351351000045,7.503783783800003,0,1,0,0,0
270.0,115.89,90.1435,87.655,0,1,0,1,0
12.0,2.2159615384999967,2.2159615384999967,2.2099999999999937,1,1,0,0,0
105.0,17.908333333,14.338333333000001,14.109999999999992,1,1,0,1,0
137.08312020000002,55.99685422,42.771445013,44.04099744199999,0,1,0,1,0
15.633802817000003,2.9632394366000057,2.9632394366000057,2.9399999999999977,0,1,0,0,0
66.34782608699999,12.311739130000007,12.31173913,13.786086957000002,1,1,0,0,0
60.0,23.769608355000003,18.430078328999997,17.292480417999997,0,1,0,0,0
132.35326086999999,131.00021739,89.606956522,119.68108696,0,1,0,0,0
2092.5,167.77269231,133.84269231,140.29,1,1,0,1,1
219.32307692,59.290000000000006,39.546153846,34.463846154,0,1,0,0,0
5.007390300199972,1.732655889100002,1.341016166299994,1.3298845265999972,0,1,1,0,0
142.0,87.371105263,69.046263158,71.376052632,1,1,0,0,0
112.0,70.071495327,70.071495327,70.009345794,0,1,1,0,0
400.81818182,134.74272727,104.09590909,94.524545455,0,1,0,1,0
75.0,57.629099099,43.153783784,47.896666667,0,1,0,0,0
384.0,105.30454545,45.559090909,49.089090909,1,1,0,0,0
70.88,10.591880000000003,8.035399999999996,8.023120000000006,1,1,0,0,0
154.00000000000003,51.1028125,40.869375,37.98,0,1,0,0,0
409.0,118.46235294,88.790588235,91.087058824,0,1,0,1,0
60.0,38.670714286,24.143571429000005,23.029285713999997,1,1,0,1,0
490.0,153.70416667,119.03625,116.7925,1,1,0,0,1
255.0,81.0425,63.485,64.766666667,0,1,0,1,0
242.0,41.448374885,33.023411819,32.854778393,0,1,1,0,0
349.2,221.35791667,176.90791667,171.73,1,1,0,1,1
707.91176471,85.383529412,68.158823529,64.736470588,1,1,0,1,0
344.6,54.321882353,41.511764706,39.921058824,1,1,0,1,0
755.46153846,130.98423077,107.365,99.375,1,1,0,1,1
84.0,8.005833333300004,5.319166666699999,5.4633333333,0,1,0,1,0
469.10810811,131.54837838,107.21297297,106.57918919,1,1,0,1,1
596.2,154.78833333,124.05555556,123.61611111,1,1,0,1,1
277.62937063,120.86286713,88.14965035,93.99048951,1,1,0,0,0
77.67391304300003,35.167391304000006,28.036086956999995,27.043478261000004,1,1,0,0,0
446.0,144.32836364,113.57018182,103.09090909,1,1,0,0,1
51.85342019500001,31.609967427,24.386091205,25.937882736,0,1,0,0,0
1445.8280872,181.99687651,153.88658596,148.60566586,1,1,0,1,1
118.0,42.449375,31.774375,27.984375,1,1,0,0,0
1887.0,425.69500000000005,308.77333333,260.135,1,1,0,0,1
137.0,33.29857142899999,26.688571429,25.230000000000004,0,1,0,1,0
173.0,146.41692308,146.41692308,166.18,0,1,0,0,1
56.35000000000002,23.195542636,18.289215116,18.238139534999995,0,1,0,0,0
200.0,59.616481481,46.543703704,40.327592593,1,1,0,0,0
450.0,324.92890909,248.45963636,253.01581818,1,1,0,0,1
23.0,4.0814285713999965,4.0814285713999965,4.179999999999993,0,1,0,0,0
102.12941175999998,22.911388235000004,17.109576471000004,15.494141176,0,1,0,0,0
62.0,31.446878378000008,23.592716216,25.006351351,1,1,0,0,0
0.009999999999990905,0.010000000000005116,0.010000000000005116,0.010000000000005116,1,1,0,0,0
139.52380952,119.46190476,68.320952381,74.534285714,0,1,0,0,0
1042.8571429,35.966,28.807714286,26.955714286000003,1,1,0,1,0
32.0,7.916666666699996,6.3166666667000015,6.5,1,1,0,1,0
599.0,83.387045455,64.738863636,67.114772727,1,1,0,1,0
50.0,27.135850340000005,21.042539683,22.083673469000004,1,1,0,0,0
96.01999999999998,40.11820717100001,29.314621513999995,29.352788845,1,1,0,0,0
266.5,72.41,57.98,58.0375,1,1,0,1,0
33.0,15.712027027000005,9.8004054054,8.9272972973,0,1,0,0,0
112.0,85.075714286,61.27,65.782857143,1,1,0,0,0
252.11571428999997,108.42571429,73.562142857,77.167857143,0,1,0,0,0
811.0,227.65,172.33642857,193.09714285999996,0,1,0,0,1
239.0,52.849076923,34.473846154,34.487230769,1,1,0,1,0
200.0,90.662307692,62.693076923,66.862307692,0,1,0,0,0
222.37931034,48.226896552,34.71,34.406896552,0,1,0,1,0
107.0,35.061760563,35.061760563,16.619999999999997,1,1,0,0,0
350.0,170.84069444,125.97430556,118.61055556,0,1,0,0,1
353.0,35.026111111,35.026111111,37.31,1,1,0,0,0
49.0,9.7710526316,7.75,7.008771929800005,0,1,0,1,0
24.0,4.116046511600004,4.116046511600004,4.435116279100001,0,1,0,0,0
209.0,95.068,71.490571429,73.333714286,1,1,0,1,0
329.78,139.09894737,88.870526316,91.377894737,1,1,0,0,0
120.0,97.901325301,65.464939759,60.413253012,0,1,0,0,0
550.0,78.348,62.162666667,59.411,0,1,0,0,0
20.0,2.9565603645000067,2.9565603645000067,2.9399999999999977,1,1,0,0,0
303.0,56.396923077,31.259230769,27.989999999999995,1,1,0,1,0
39.0,10.990222222,7.297333333300003,7.224666666700003,1,1,1,0,0
1397.0,301.14,240.7,247.16999999999996,1,1,0,0,1
54.333333332999985,14.444999999999993,11.525000000000006,10.310000000000002,1,1,0,1,0
250.0,58.951860465,44.52279069800001,39.750930233,1,1,0,0,0
795.0,195.10308411,195.10308411,194.76999999999998,0,1,0,0,1
89.74945533800002,62.654705882,44.951546841,40.329259259,1,1,0,0,0
188.0,62.1165,41.4675,49.374,1,1,0,0,0
250.0,85.256724138,66.902068966,61.555689655,0,1,0,0,0
793.0,206.44785714,164.80142857,166.80571429,1,1,0,0,1
98.0,49.615163399,33.821372549,34.767124183,1,1,0,0,0
482.0,103.91923077,60.581538462,102.68615385,1,1,0,0,0
220.5548,98.9336,75.9304,77.2356,0,1,0,1,0
280.85365854,78.896341463,53.10304878,45.846341463,0,1,0,0,0
41.660000000000025,20.111022727000005,16.037386364,15.968295454999996,1,1,1,0,0
432.0,149.46294118,107.15029412,101.31147059,0,1,0,0,1
140.0,65.38,52.09,52.9,1,1,0,1,0
175.89232323,89.326868687,62.646515152,63.81469697,1,1,0,0,0
453.0,65.603333333,52.712564103,55.976410256,1,1,0,1,0
1204.0,112.62545455,82.010909091,77.7,1,1,0,1,1
470.0,174.97275862,138.08068966,123.49034483,1,1,0,0,1
57.0,57.165000000000006,41.965,57.728333333,1,1,0,0,0
49.0,23.444999999999993,18.17974999999999,17.88675,1,1,0,0,0
335.0,130.88714286,96.189428571,94.106571429,1,1,0,0,0
176.0,61.95625,49.444583333,49.968333333,1,1,0,0,0
235.0,73.317773585,56.409698113,59.399584906,1,1,0,1,0
172.0,71.966236559,50.028817204,54.473548387,0,1,0,0,0
373.93,188.30166667,150.67166667,139.73,1,1,0,1,1
385.77142857,129.48378571,100.82235714,93.9055,0,1,0,1,0
0.8415877639999962,0.12121267300000227,0.09622723959999746,0.0954151492999955,0,1,1,0,0
49.0,13.634285714,10.097857142999999,9.322857142900006,1,1,0,1,0
387.0,235.5212,185.036,184.912,0,1,0,0,1
156.00000000000003,77.103913043,58.51173913,58.290745342,0,1,0,0,0
81.0,13.468717948999995,10.682820512999996,10.845897436000001,0,1,0,0,0
220.0,59.864307305,47.954307305,47.750554156,1,1,0,0,0
35.0,16.268888888999996,16.268888888999996,16.21999999999999,1,1,0,0,0
124.99999999999997,92.890544554,58.486188119,57.177227723,1,1,0,0,0
140.0,125.16190476,98.685714286,85.928095238,1,1,0,0,0
390.0,184.875,147.425,140.27,0,1,0,1,1
290.0,104.291875,83.910625,87.821875,1,1,0,0,0
160.72839506,101.04929012,87.767469136,87.177530864,0,1,0,1,0
215.27142857,88.372857143,62.960428571,64.840142857,1,1,0,0,0
130.53,26.703255814000002,21.313255814,22.6,1,1,0,0,0
50.0,10.945754717000014,8.696415094299994,7.4248113208000035,1,1,0,0,0
116.99999999999997,38.864375,27.405,27.775,1,1,0,1,0
323.08510638,169.07340426,131.30574468,149.05595745,0,1,0,0,1
662.15384615,176.99461538,176.99461538,183.14,1,1,0,1,1
85.30000000000001,24.111599999999996,19.2716,19.270000000000003,1,1,0,0,0
601.5,130.10875,95.57375,91.574375,1,1,0,1,0
945.0,48.507692308,38.833846154,30.933076923,0,1,0,1,0
165.0,107.62684211,77.128421053,65.563684211,0,1,0,0,0
250.0,98.085882353,68.206176471,64.908235294,1,1,0,1,0
36.058823528999994,13.168235293999984,10.485294117999999,11.377647058999997,1,1,0,0,0
703.03883495,205.06669903,165.27446602,156.96951456,1,1,0,1,1
392.0,125.90981132,94.412264151,101.32830189,1,1,0,1,0
989.6875,100.416875,80.08125,78.34375,0,1,0,1,0
190.0,95.61375,76.32375,80.32,1,1,0,0,0
375.0,149.07071429,118.89071429,109.77,0,1,0,0,1
149.99999999999997,100.10472414,65.074241379,58.652034483,1,1,0,0,0
586.0,150.34375,108.47375,110.846875,1,1,0,0,1
289.0,104.2826087,104.2826087,110.41,1,1,0,0,0
131.00000000000003,8.954354838699999,6.697258064500005,6.603387096800006,1,1,0,1,0
420.0,159.39363636,159.39363636,166.18,1,1,0,0,1
20.485151514999984,3.256363636399996,2.446969697,2.4290909090999975,1,1,1,0,0
434.0,84.17952381,67.25952381,70.11,0,1,0,1,0
547.0,146.422,116.83733333,121.99,0,1,0,0,1
401.0,57.448314607,38.138426966,33.08988764,1,1,0,0,0
65.23255813999998,12.615581394999992,10.110697673999994,9.496279069799996,0,1,0,1,0
35.0,29.877692308000007,29.877692308,29.844807692000003,1,1,1,0,0
184.25,15.066000000000003,12.025999999999996,10.850000000000009,0,1,0,1,0
345.22,161.14384615,118.5,123.21461538,1,1,0,0,1
297.0,66.641734694,53.151734694,55.89,1,1,0,1,0
65.67010309300002,8.719999999999999,6.8872164948000005,6.979175257699993,1,1,0,1,0
12.0,3.1322222221999994,3.1322222221999994,3.1099999999999994,1,1,0,0,0
70.0,22.858260869999995,15.813913043000007,14.391304347999998,1,1,0,1,0
365.0,33.86909090899999,27.1,25.652727272999996,1,1,0,1,0
382.30769231,203.22846154,162.70846154,163.88,0,1,0,0,1
224.0,83.852173913,67.062173913,66.2,1,1,0,0,0
485.0,244.94571429,194.95571429,199.71,0,1,0,0,1
222.0,95.949811321,64.047169811,63.870377358,0,1,0,0,0
363.22222222,100.0879798,80.147979798,82.48,1,1,0,1,0
65.0,20.11,15.711666667000003,14.344791666999996,1,1,0,1,0
75.0,68.46372093,68.46372093,68.433255814,0,1,1,0,0
60.0,33.193870968,25.629677419000004,26.017741935000004,0,1,0,0,0
157.38152727,102.75509091,76.0976,85.450909091,0,1,0,0,0
24.0,10.607586206999997,7.4473793102999934,7.393379310300006,1,1,0,1,0
149.99999999999997,98.148,78.398,71.09,1,1,0,1,0
623.64,233.20653846,186.02653846,171.74,1,1,0,1,1
165.0,77.148888889,43.251746032,56.466031746,1,1,0,0,0
250.0,100.4925625,79.3508125,81.7395625,1,1,0,1,0
185.0,123.50360856,82.69030581,86.285565749,1,1,0,0,0
185.0,122.62096859,74.203115183,78.947905759,0,1,0,0,0
32.0,8.664448398600001,8.664448398600001,8.570000000000007,1,1,0,0,0
482.0,236.01666667,188.97866667,168.488,1,1,0,1,1
622.0,144.73125,110.67625,114.5025,1,1,0,1,1
1273.0,165.4725,165.4725,173.93416667,1,1,0,1,1
282.99,103.02,78.129473684,78.265263158,1,1,0,1,0
62.0,24.006296296000002,24.006296296000002,14.13000000000001,0,1,0,0,0
301.40277778,126.90185185,93.939074074,94.831666667,0,1,0,0,0
180.0,125.76357143,84.35,85.914285714,1,1,0,0,0
272.0,94.989166667,75.7975,71.716666667,1,1,0,1,0
259.46376812,60.184202899,40.813333333,54.403913043,1,1,0,0,0
295.0,160.97444444,160.97444444,166.18,0,1,0,0,1
732.66666667,136.02133333,101.54266667,99.017333333,1,1,0,1,1
280.0,126.24202247,92.155617978,97.213258427,1,1,0,0,0
578.0,177.81272727,130.31515152,132.20030303,1,1,0,0,1
37.0,10.603125000000006,6.891874999999999,7.158124999999998,1,1,0,1,0
41.883662614,22.791170213,17.365942249000007,17.39299392099999,0,0,0,0,0
33.0,8.0,8.0,7.920000000000002,1,1,0,0,0
1176.9230769000003,89.82,72.033076923,61.117692308,0,1,0,1,0
1819.3636364,242.66545455,177.06,156.12727273,1,1,0,1,1
149.20833333000002,100.29541667,70.525416667,66.767083333,0,1,0,0,0
149.99999999999997,144.6025,105.60166667,92.2625,1,1,0,0,0
203.15272727,67.667818182,48.75,40.912636364,1,1,0,0,0
295.0,103.1547,72.2265,63.4347,1,1,0,0,0
201.49894737,87.095060729,63.814331984,66.730242915,1,1,0,0,0
305.0,105.20962963,80.485555556,76.947777778,0,1,0,1,0
1056.3333333,76.054666667,60.671333333,62.328666667,1,1,0,1,0
113.0,32.296363635999995,22.689090909,23.21,1,1,0,1,0
207.25,31.1934375,24.9934375,25.83,0,1,0,1,0
29.0,8.594347826100005,4.481304347800005,4.439130434800006,1,1,0,1,0
912.0,90.329411765,62.757058824,59.017647059,1,1,0,1,0
502.0,56.33137931000001,42.020689655,48.563103448,1,1,0,0,0
600.0,208.82918114,166.91099256,155.83439206,1,1,0,1,1
58.0,13.787747748000001,10.717747747999994,10.837567567999997,0,1,0,0,0
125.84,10.081599999999995,7.7468000000000075,7.619200000000006,1,1,0,1,0
215.1969697,93.068030303,64.017575758,67.983030303,1,1,0,1,0
48.0,35.768787879,26.810909091,27.358787879000005,0,1,0,0,0
91.37837837799998,35.365675676,24.931351351000004,23.132702703,1,1,0,0,0
306.0,90.138,57.718,62.02,1,1,0,0,0
700.0,173.117,134.218,134.9515,1,1,0,1,1
142.0,27.862666667,20.742000000000004,17.983999999999995,1,1,0,1,0
25.0,22.082750000000004,22.082750000000004,22.03,1,1,0,0,0
31.803278689000024,9.020327868899997,6.145245901600006,6.419180327899994,1,1,0,1,0
74.25,35.98525,28.69625,30.38875,1,1,0,1,0
56.61538461499998,22.535769231000003,21.490384614999996,21.996153846,0,1,0,0,0
392.0,223.83358491,169.51056604,166.31169811,1,1,0,0,1
124.15789473999999,87.433157895,59.705263158,62.468421053,0,1,0,0,0
450.0,95.972,76.4644,72.1688,0,1,0,0,0
34.0,7.967755102000012,6.357755101999999,6.510000000000005,1,1,0,1,0
126.20000000000002,89.918,71.728,61.34,0,1,0,0,0
124.99999999999997,118.61,81.071428571,68.837142857,0,1,0,0,0
5.0,3.408564102599996,3.408564102599996,3.4099999999999966,0,1,0,0,0
68.0,15.253333333,11.351333333,10.630666667,0,1,0,0,0
150.92307692,97.091425641,75.443384615,69.825292308,1,1,0,0,0
250.0,105.88454545,72.082,77.645,1,1,0,0,0
820.03901099,105.84582418,84.512252747,80.177692308,1,1,0,1,0
120.0,101.59875,75.985,75.3,1,1,0,0,0
44.0,14.364594595,7.924324324300002,7.916216216199999,0,1,0,0,0
154.18032787,105.37010929,68.858961749,71.734863388,0,1,0,0,0
210.0,110.09253165,71.593797468,73.74,1,1,0,0,0
430.58,178.89142857,95.112142857,98.757857143,1,1,0,1,1
330.0,185.2625,141.25875,134.13325,1,1,0,1,1
275.0,134.79260062,99.353266254,93.756037152,1,1,0,0,0
45.0,38.073255814,24.525182724000004,25.796112957,1,1,0,0,0
231.42068966,121.39137931,91.971517241,96.768275862,1,1,0,0,0
207.0,130.14882353,83.649495798,82.217352941,0,1,0,0,0
1196.3636364000001,75.89,60.737272727,60.778181818,0,1,0,1,0
2950.0,517.9851497,401.8194012,415.70520958,1,1,0,1,1
76.0,13.243478261000007,10.611956522,10.909130435000002,1,1,0,1,0
157.0,77.096153846,61.546153846,61.32,1,1,0,1,0
100.0,84.741827411,62.896649746,67.628984772,0,1,0,0,0
355.0,72.361904762,57.926190476,55.218095238,1,1,0,0,0
1000.0,495.01250000000005,395.2825,373.87,1,1,0,1,1
270.0,123.52354988,123.52354988,129.89,0,1,0,0,1
75.0,54.34,43.3,45.9,0,1,0,0,0
212.0,116.53634831,85.786966292,82.302247191,1,1,0,0,0
124.0,94.248357143,57.013785714,70.2855,0,1,0,0,0
194.6875,11.204062499999992,8.974062500000002,8.958749999999995,0,1,0,1,0
640.0,275.60466667,275.60466667,273.70766667,1,1,1,0,1
500.0,94.982758621,70.827931034,70.756206897,0,1,0,1,0
8.0,2.2085714285999956,2.2085714285999956,2.2099999999999937,0,1,0,0,0
70.303020833,8.789583333300001,6.890520833300002,6.924479166699996,1,1,0,1,0
745.0,191.4565,150.8775,159.1075,1,1,0,1,1
